rider_id,age,ratings,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city_type,time_taken,city_name,order_day,order_month,order_day_of_week,is_weekend,pickup_time_minutes,order_time_hour,order_time_of_day,distance,distance_type
AURGRES07DEL03 ,39.0,4.9,19.875908,75.358888,19.905908,75.388888,sunny,low,0,meal,motorcycle,1.0,no,urban,22,AURG,13,2,sunday,1,15.0,23.0,night,4.579042936877916,short
RANCHIRES17DEL03 ,27.0,4.1,23.374878,85.335739,23.434878,85.395739,windy,jam,0,buffet,motorcycle,2.0,no,urban,39,RANCHI,19,3,saturday,1,10.0,21.0,night,9.055364789945113,medium
CHENRES11DEL03 ,27.0,5.0,13.064181,80.236442,13.124181,80.296442,cloudy,medium,2,meal,scooter,1.0,,metropolitian,13,CHEN,9,3,wednesday,0,5.0,17.0,evening,9.313347514768024,medium
AURGRES01DEL01 ,35.0,4.7,19.876219,75.346017,19.946219,75.416017,sandstorms,low,0,meal,motorcycle,,no,metropolitian,23,AURG,16,2,wednesday,0,15.0,22.0,night,10.683789736660017,long
MYSRES03DEL03 ,24.0,4.2,12.299524,76.64262,12.329524,76.67262,sunny,jam,0,buffet,motorcycle,1.0,no,semi-urban,48,MYS,24,3,thursday,0,15.0,20.0,night,4.66364460686909,short
HYDRES08DEL01 ,21.0,4.1,17.438263,78.397865,17.508263,78.467865,windy,medium,0,meal,motorcycle,1.0,no,metropolitian,37,HYD,12,3,saturday,1,5.0,18.0,evening,10.756770071391887,long
JAPRES04DEL02 ,32.0,4.8,26.902328,75.794257,26.952328,75.844257,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,28,JAP,30,3,wednesday,0,5.0,17.0,evening,7.44864451602914,medium
LUDHRES05DEL02 ,36.0,4.9,30.905562,75.832841,30.955562,75.882841,windy,jam,0,buffet,motorcycle,1.0,no,metropolitian,38,LUDH,11,2,friday,0,10.0,21.0,night,7.324963249883455,medium
RANCHIRES02DEL02 ,32.0,4.6,,,,,stormy,low,1,buffet,motorcycle,0.0,no,urban,18,RANCHI,6,4,wednesday,0,10.0,23.0,night,,
COIMBRES14DEL01 ,25.0,4.8,11.003681,76.975525,11.073681,77.045525,sunny,jam,0,buffet,motorcycle,0.0,no,metropolitian,22,COIMB,6,3,sunday,1,10.0,22.0,night,10.906379374468557,long
COIMBRES15DEL03 ,38.0,4.8,11.006686,76.951736,11.096686,77.041736,sandstorms,low,2,drinks,scooter,0.0,no,metropolitian,24,COIMB,16,3,wednesday,0,10.0,22.0,night,14.022182614282947,long
CHENRES11DEL01 ,29.0,4.7,13.064181,80.236442,13.074181,80.246442,windy,low,2,snack,scooter,1.0,no,metropolitian,16,CHEN,3,4,sunday,1,5.0,9.0,morning,1.5523012503298028,short
MUMRES07DEL02 ,26.0,4.6,19.091458,72.827808,19.221458,72.957808,sunny,jam,2,buffet,scooter,1.0,no,urban,21,MUM,8,3,tuesday,0,10.0,19.0,evening,19.884989093916975,very_long
JAPRES18DEL01 ,36.0,4.4,26.913987,75.752891,26.983987,75.822891,cloudy,medium,2,meal,scooter,1.0,no,metropolitian,42,JAP,29,3,tuesday,0,15.0,17.0,evening,10.427215010407021,long
CHENRES12DEL02 ,,,12.972793,80.249982,12.992793,80.269982,windy,low,1,drinks,scooter,1.0,no,metropolitian,10,CHEN,1,4,friday,0,,,,3.1051298892163754,short
JAPRES02DEL03 ,30.0,4.6,26.914142,75.805704,27.054142,75.945704,cloudy,jam,1,snack,motorcycle,2.0,no,metropolitian,48,JAP,12,3,saturday,1,5.0,22.0,night,20.85154468962371,very_long
VADRES06DEL02 ,22.0,4.5,22.31279,73.170283,22.36279,73.220283,sandstorms,jam,2,drinks,motorcycle,0.0,no,metropolitian,14,VAD,3,4,sunday,1,5.0,19.0,evening,7.573406195224182,medium
JAPRES20DEL01 ,26.0,5.0,26.956431,75.776649,26.966431,75.786649,sunny,high,1,buffet,motorcycle,0.0,no,,13,JAP,11,3,friday,0,5.0,11.0,morning,1.4895293820617894,short
SURRES18DEL02 ,27.0,4.8,21.149834,72.778666,21.169834,72.798666,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,21,SUR,19,3,saturday,1,15.0,8.0,morning,3.040891552951612,short
MYSRES11DEL03 ,,,12.323225,76.630028,12.353225,76.660028,,,0,drinks,motorcycle,1.0,no,metropolitian,29,MYS,1,4,friday,0,,,,4.663438748149055,short
PUNERES06DEL02 ,22.0,4.6,18.546258,73.904337,18.566258,73.924337,cloudy,low,2,snack,scooter,0.0,no,metropolitian,17,PUNE,9,3,wednesday,0,10.0,10.0,morning,3.0644047273699666,short
BANGRES05DEL03 ,39.0,5.0,12.970324,77.645748,13.060324,77.735748,fog,medium,1,buffet,scooter,1.0,no,metropolitian,34,BANG,16,3,wednesday,0,5.0,17.0,evening,13.972191759503005,long
COIMBRES02DEL01 ,33.0,4.6,11.022477,76.995667,11.062477,77.035667,cloudy,high,2,drinks,electric_scooter,1.0,no,metropolitian,34,COIMB,24,3,thursday,0,5.0,14.0,afternoon,6.232177403679017,medium
MYSRES16DEL02 ,31.0,4.6,12.316967,76.603067,12.396967,76.683067,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,30,MYS,2,4,saturday,1,5.0,18.0,evening,12.435401342193114,long
COIMBRES11DEL03 ,21.0,5.0,11.001753,76.986241,11.031753,77.016241,windy,medium,0,buffet,motorcycle,1.0,no,metropolitian,28,COIMB,5,3,saturday,1,5.0,17.0,evening,4.674333788013509,short
DEHRES07DEL01 ,37.0,4.8,30.362686,78.06889,30.402686,78.10889,sunny,high,2,snack,scooter,0.0,no,metropolitian,19,DEH,11,2,friday,0,15.0,14.0,afternoon,5.87411298920486,medium
INDORES15DEL02 ,22.0,4.6,22.760072,75.892574,22.780072,75.912574,windy,low,2,snack,scooter,1.0,no,metropolitian,19,INDO,21,3,monday,0,5.0,10.0,morning,3.0249963435107836,short
VADRES03DEL01 ,21.0,4.6,22.32,73.17,22.43,73.28,fog,jam,1,buffet,motorcycle,1.0,no,metropolitian,43,VAD,10,3,thursday,0,15.0,19.0,evening,16.6594405791231,very_long
VADRES05DEL03 ,27.0,4.7,22.310526,73.170937,22.340526,73.200937,stormy,jam,0,buffet,motorcycle,1.0,no,urban,29,VAD,3,3,thursday,0,15.0,20.0,night,4.544228016639666,short
PUNERES15DEL01 ,23.0,4.6,18.636215,73.751081,18.676215,73.791081,cloudy,medium,1,meal,motorcycle,0.0,no,metropolitian,12,PUNE,9,3,wednesday,0,15.0,16.0,afternoon,6.127106344248052,medium
JAPRES07DEL01 ,34.0,4.6,26.766536,75.837333,26.836536,75.907333,sunny,low,1,buffet,scooter,0.0,no,metropolitian,27,JAP,31,3,thursday,0,10.0,23.0,night,10.433242609954101,long
INDORES18DEL02 ,25.0,4.2,22.753839,75.897429,22.803839,75.947429,windy,jam,0,meal,motorcycle,0.0,no,metropolitian,31,INDO,13,3,sunday,1,5.0,20.0,night,7.562267471532845,medium
BANGRES05DEL03 ,35.0,4.3,12.970324,77.645748,13.060324,77.735748,sandstorms,jam,0,drinks,motorcycle,0.0,yes,urban,49,BANG,25,3,friday,0,10.0,21.0,night,13.972191759503005,long
VADRES09DEL03 ,39.0,4.1,,,,,windy,jam,1,meal,motorcycle,1.0,no,metropolitian,33,VAD,2,3,wednesday,0,15.0,19.0,evening,,
VADRES20DEL02 ,35.0,4.8,22.311358,73.164798,22.391358,73.244798,cloudy,medium,1,buffet,motorcycle,2.0,no,metropolitian,40,VAD,27,3,sunday,1,10.0,18.0,evening,12.116905670047105,long
VADRES19DEL02 ,26.0,4.8,22.311844,73.165081,22.391844,73.245081,windy,low,2,buffet,scooter,1.0,no,urban,18,VAD,25,3,friday,0,10.0,23.0,night,12.116886186590971,long
JAPRES05DEL03 ,22.0,2.8,26.905287,75.794592,26.995287,75.884592,sunny,low,2,snack,electric_scooter,1.0,no,metropolitian,37,JAP,25,3,friday,0,15.0,22.0,night,13.406350345879243,long
RANCHIRES04DEL03 ,29.0,4.8,23.359033,85.325347,23.389033,85.355347,cloudy,jam,0,meal,motorcycle,1.0,no,urban,29,RANCHI,5,3,saturday,1,10.0,21.0,night,4.528164580408178,short
INDORES19DEL02 ,37.0,4.6,22.745536,75.893106,22.795536,75.943106,stormy,low,1,drinks,motorcycle,0.0,no,metropolitian,25,INDO,1,3,tuesday,0,10.0,23.0,night,7.562478890452318,medium
MUMRES08DEL01 ,20.0,4.6,19.065838,72.832658,19.105838,72.872658,fog,medium,0,drinks,motorcycle,1.0,no,urban,29,MUM,26,3,saturday,1,10.0,16.0,afternoon,6.119692285951988,medium
HYDRES04DEL03 ,33.0,4.8,17.411028,78.329645,17.501028,78.419645,windy,low,0,snack,motorcycle,1.0,no,metropolitian,25,HYD,23,3,wednesday,0,5.0,22.0,night,13.830756172608513,long
BANGRES20DEL02 ,32.0,4.6,12.972161,77.596014,12.992161,77.616014,windy,high,1,buffet,motorcycle,1.0,no,metropolitian,30,BANG,17,3,thursday,0,15.0,11.0,morning,3.105133735234752,short
COIMBRES20DEL03 ,30.0,4.4,10.994136,76.963303,11.024136,76.993303,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,31,COIMB,11,3,friday,0,15.0,21.0,night,4.674393132741051,short
MYSRES08DEL02 ,37.0,4.7,12.297954,76.665169,12.427954,76.795169,sunny,medium,1,drinks,motorcycle,1.0,no,urban,15,MYS,18,3,friday,0,10.0,18.0,evening,20.20729968887068,very_long
KOCRES02DEL02 ,29.0,4.9,10.028047,76.310019,10.078047,76.360019,windy,jam,2,snack,electric_scooter,1.0,no,metropolitian,13,KOC,15,2,tuesday,0,5.0,21.0,night,7.802542492622378,medium
LUDHRES15DEL01 ,21.0,4.7,30.899584,75.809346,31.009584,75.919346,fog,jam,0,snack,motorcycle,2.0,yes,metropolitian,44,LUDH,14,2,monday,0,15.0,21.0,night,16.11320056524447,very_long
SURRES15DEL02 ,36.0,3.6,21.160522,72.771477,21.240522,72.851477,windy,medium,2,drinks,scooter,1.0,no,metropolitian,39,SUR,2,4,saturday,1,15.0,17.0,evening,12.162009006258288,long
VADRES15DEL02 ,28.0,4.6,,,,,windy,low,2,meal,scooter,1.0,no,metropolitian,14,VAD,15,3,tuesday,0,10.0,23.0,night,,
RANCHIRES20DEL02 ,37.0,4.9,23.39925,85.390464,23.41925,85.410464,windy,low,1,snack,scooter,0.0,no,metropolitian,23,RANCHI,30,3,wednesday,0,5.0,8.0,morning,3.0184094452114865,short
KOLRES20DEL02 ,34.0,4.7,22.514119,88.362504,22.534119,88.382504,cloudy,high,0,snack,motorcycle,1.0,no,metropolitian,31,KOL,17,2,thursday,0,10.0,11.0,morning,3.0274893755136767,short
VADRES02DEL02 ,34.0,4.7,,,,,fog,jam,0,snack,motorcycle,1.0,no,metropolitian,28,VAD,1,3,tuesday,0,15.0,21.0,night,,
MUMRES010DEL02 ,33.0,4.9,19.003517,72.82765,19.053517,72.87765,fog,jam,1,snack,motorcycle,0.0,no,metropolitian,25,MUM,1,4,friday,0,10.0,19.0,evening,7.6508628104371885,medium
MUMRES09DEL02 ,36.0,5.0,18.994049,72.825203,19.074049,72.905203,cloudy,medium,2,buffet,scooter,1.0,no,metropolitian,31,MUM,10,3,thursday,0,15.0,18.0,evening,12.24118768009516,long
SURRES08DEL02 ,36.0,4.5,21.173343,72.792731,21.223343,72.842731,sunny,jam,0,drinks,motorcycle,1.0,no,metropolitian,22,SUR,28,3,monday,0,5.0,21.0,night,7.601308045983357,medium
COIMBRES20DEL02 ,35.0,4.8,10.994136,76.963303,11.014136,76.983303,sandstorms,low,1,meal,scooter,1.0,no,urban,29,COIMB,13,3,sunday,1,5.0,9.0,morning,3.1162880555409944,short
RANCHIRES04DEL03 ,27.0,4.9,23.359033,85.325347,23.389033,85.355347,sandstorms,medium,1,drinks,motorcycle,1.0,no,urban,23,RANCHI,7,3,monday,0,5.0,17.0,evening,4.528164580408178,short
AURGRES08DEL01 ,29.0,4.2,19.876428,75.364792,19.886428,75.374792,windy,low,0,buffet,motorcycle,0.0,no,metropolitian,29,AURG,15,2,tuesday,0,15.0,10.0,morning,1.526390528099105,short
ALHRES20DEL02 ,27.0,4.9,25.454697,81.834492,25.504697,81.884492,fog,medium,1,snack,scooter,0.0,no,metropolitian,14,ALH,15,2,tuesday,0,10.0,18.0,evening,7.4900645995712765,medium
DEHRES07DEL03 ,21.0,4.8,30.362686,78.06889,30.452686,78.15889,windy,jam,2,snack,scooter,0.0,no,metropolitian,25,DEH,18,2,friday,0,15.0,21.0,night,13.215310129029211,long
COIMBRES18DEL02 ,31.0,4.7,11.02091,76.940432,11.15091,77.070432,stormy,jam,1,buffet,motorcycle,1.0,no,metropolitian,30,COIMB,16,3,wednesday,0,5.0,21.0,night,20.253101372632372,very_long
MUMRES11DEL03 ,34.0,4.6,18.994237,72.825553,19.054237,72.885553,fog,jam,0,meal,motorcycle,2.0,no,metropolitian,34,MUM,5,4,tuesday,0,5.0,19.0,evening,9.181146899051038,medium
COIMBRES07DEL02 ,20.0,4.5,10.96185,76.971082,11.01185,77.021082,fog,jam,1,snack,motorcycle,1.0,no,metropolitian,29,COIMB,9,3,wednesday,0,15.0,21.0,night,7.79094413843958,medium
MYSRES06DEL01 ,35.0,4.7,12.323994,76.626167,12.363994,76.666167,fog,high,1,snack,scooter,1.0,no,metropolitian,25,MYS,11,3,friday,0,10.0,14.0,afternoon,6.2178514120156425,medium
MUMRES18DEL03 ,,,19.1093,72.825451,19.1993,72.915451,,,3,meal,electric_scooter,1.0,no,metropolitian,27,MUM,18,3,friday,0,,,,13.76661690820274,long
SURRES04DEL02 ,30.0,4.9,21.173493,72.801953,21.303493,72.931953,sunny,medium,2,snack,scooter,1.0,no,metropolitian,22,SUR,31,3,thursday,0,15.0,18.0,evening,19.76089839940378,very_long
JAPRES19DEL03 ,,,26.913726,75.75282,26.943726,75.78282,sandstorms,medium,1,meal,scooter,,no,metropolitian,27,JAP,5,4,tuesday,0,,,,4.469162258883671,short
MUMRES13DEL01 ,29.0,4.7,19.178321,72.834715,19.248321,72.904715,fog,jam,0,snack,motorcycle,1.0,no,metropolitian,36,MUM,14,3,monday,0,15.0,19.0,evening,10.705559922396555,long
JAPRES07DEL01 ,24.0,5.0,26.766536,75.837333,26.836536,75.907333,sunny,jam,1,meal,motorcycle,0.0,no,,11,JAP,25,3,friday,0,10.0,21.0,night,10.433242609954101,long
COIMBRES010DEL02 ,25.0,4.9,11.003008,76.97544,11.053009,77.02544,cloudy,low,0,drinks,motorcycle,1.0,no,metropolitian,19,COIMB,21,3,monday,0,15.0,23.0,night,7.790489304769407,medium
VADRES19DEL01 ,30.0,4.7,22.311844,73.165081,22.381844,73.235081,sandstorms,jam,2,buffet,scooter,1.0,no,,25,VAD,27,3,sunday,1,5.0,21.0,night,10.602450942886513,long
HYDRES05DEL01 ,22.0,4.8,17.433809,78.386744,17.503809,78.456744,cloudy,medium,2,snack,motorcycle,1.0,no,metropolitian,26,HYD,4,4,monday,0,10.0,18.0,evening,10.756895455613911,long
INDORES18DEL02 ,36.0,4.7,22.753839,75.897429,22.773839,75.917429,sunny,low,0,snack,motorcycle,0.0,no,metropolitian,29,INDO,7,3,monday,0,10.0,9.0,morning,3.0250598092773755,short
AURGRES16DEL02 ,37.0,4.7,,,,,fog,jam,1,drinks,scooter,1.0,no,urban,25,AURG,11,2,friday,0,15.0,19.0,evening,,
KOCRES17DEL02 ,32.0,4.6,9.959778,76.296106,9.979778,76.316106,windy,low,2,meal,scooter,1.0,no,metropolitian,29,KOC,13,2,sunday,1,15.0,9.0,morning,3.1214112858280707,short
KOLRES20DEL03 ,26.0,4.8,22.514119,88.362504,22.574119,88.422504,stormy,low,1,buffet,motorcycle,0.0,no,metropolitian,15,KOL,15,2,tuesday,0,15.0,23.0,night,9.081862277228877,medium
SURRES04DEL03 ,37.0,4.5,21.173493,72.801953,21.203493,72.831953,sunny,medium,1,buffet,scooter,1.0,no,urban,15,SUR,11,3,friday,0,5.0,18.0,evening,4.560926278066122,short
MUMRES16DEL03 ,34.0,4.8,19.120083,72.907385,19.180083,72.967385,sunny,medium,1,buffet,motorcycle,1.0,no,metropolitian,18,MUM,3,3,thursday,0,10.0,18.0,evening,9.17785559642758,medium
MUMRES15DEL02 ,38.0,4.3,19.176269,72.836721,19.256269,72.916721,cloudy,low,0,snack,motorcycle,2.0,no,metropolitian,44,MUM,6,3,sunday,1,15.0,23.0,night,12.234822044206023,long
INDORES05DEL02 ,22.0,4.7,22.727021,75.884167,22.857021,76.014167,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,20,INDO,31,3,thursday,0,15.0,22.0,night,19.661019603214875,very_long
MYSRES18DEL01 ,34.0,3.9,12.337928,76.617889,12.407928,76.687889,sandstorms,medium,1,buffet,motorcycle,1.0,no,metropolitian,31,MYS,6,3,sunday,1,5.0,18.0,evening,10.880651848535559,long
COIMBRES07DEL02 ,,,10.96185,76.971082,11.04185,77.051082,sandstorms,medium,2,buffet,scooter,0.0,no,metropolitian,25,COIMB,14,3,monday,0,,,,12.465199139446781,long
BANGRES20DEL03 ,34.0,4.7,12.972161,77.596014,13.002161,77.626014,sunny,low,0,snack,motorcycle,0.0,no,metropolitian,22,BANG,3,3,thursday,0,10.0,22.0,night,4.657654937060173,short
MYSRES11DEL01 ,32.0,4.1,12.323225,76.630028,12.363225,76.670028,stormy,high,2,drinks,electric_scooter,0.0,no,metropolitian,34,MYS,11,3,friday,0,10.0,12.0,afternoon,6.217860329667253,medium
MUMRES07DEL01 ,22.0,4.7,19.091458,72.827808,19.161458,72.897808,windy,medium,1,meal,scooter,1.0,no,urban,28,MUM,29,3,tuesday,0,15.0,17.0,evening,10.708220667367794,long
INDORES17DEL02 ,26.0,4.3,22.761226,75.887522,22.781226,75.907522,windy,low,0,meal,motorcycle,1.0,no,metropolitian,29,INDO,21,3,monday,0,10.0,10.0,morning,3.024984591596264,short
VADRES05DEL03 ,35.0,4.9,22.310526,73.170937,22.340526,73.200937,fog,low,2,meal,electric_scooter,0.0,no,metropolitian,15,VAD,7,3,monday,0,10.0,22.0,night,4.544228016639666,short
KNPRES04DEL02 ,21.0,5.0,26.471529,80.313458,26.491529,80.333458,sunny,low,2,buffet,scooter,1.0,no,metropolitian,24,KNP,15,2,tuesday,0,10.0,9.0,morning,2.984638285081008,short
PUNERES19DEL02 ,23.0,5.0,18.563934,73.915367,18.643935,73.995367,fog,jam,0,buffet,motorcycle,1.0,no,metropolitian,43,PUNE,29,3,tuesday,0,10.0,20.0,night,12.256076445468295,long
PUNERES17DEL01 ,38.0,4.6,18.530963,73.828972,18.640963,73.938972,windy,low,0,drinks,motorcycle,1.0,no,metropolitian,24,PUNE,4,4,monday,0,5.0,23.0,night,16.852834881460105,very_long
MUMRES08DEL02 ,26.0,3.9,19.065838,72.832658,19.115838,72.882658,sunny,jam,0,buffet,motorcycle,2.0,no,urban,40,MUM,28,3,monday,0,5.0,21.0,night,7.6495063183287915,medium
HYDRES01DEL01 ,22.0,4.8,17.410371,78.437225,17.480371,78.507225,stormy,medium,1,snack,scooter,0.0,no,metropolitian,29,HYD,10,3,thursday,0,5.0,17.0,evening,10.75755477315807,long
HYDRES16DEL03 ,28.0,4.8,17.440827,78.393391,17.530827,78.483391,sandstorms,medium,0,buffet,motorcycle,0.0,no,metropolitian,33,HYD,4,4,monday,0,15.0,18.0,evening,13.82967763210672,long
CHENRES16DEL03 ,34.0,4.0,13.049645,80.242268,13.079645,80.272268,windy,jam,2,buffet,motorcycle,1.0,no,metropolitian,32,CHEN,15,3,tuesday,0,5.0,20.0,night,4.65694538594946,short
HYDRES14DEL01 ,34.0,4.7,17.426228,78.407495,17.496228,78.477495,sunny,jam,1,snack,motorcycle,1.0,no,metropolitian,15,HYD,2,3,wednesday,0,15.0,20.0,night,10.757108800258132,long
SURRES18DEL03 ,21.0,4.9,21.149834,72.778666,21.239834,72.868666,cloudy,medium,1,meal,scooter,0.0,no,urban,34,SUR,29,3,tuesday,0,15.0,19.0,evening,13.68250488691661,long
PUNERES02DEL02 ,29.0,4.5,18.55144,73.804855,18.68144,73.934855,cloudy,low,0,snack,motorcycle,1.0,no,metropolitian,24,PUNE,31,3,thursday,0,5.0,22.0,night,19.915298664494237,very_long
MYSRES06DEL02 ,21.0,4.6,12.323994,76.626167,12.453994,76.756167,sandstorms,low,2,drinks,motorcycle,0.0,no,urban,14,MYS,4,4,monday,0,15.0,23.0,night,20.206315811338555,very_long
INDORES20DEL02 ,30.0,4.7,22.732225,75.874765,22.752225,75.894765,cloudy,low,1,buffet,scooter,1.0,no,urban,19,INDO,28,3,monday,0,5.0,10.0,morning,3.025279772423236,short
CHENRES09DEL02 ,35.0,4.6,13.044694,80.26147,13.174694,80.39147,sunny,jam,0,buffet,motorcycle,1.0,no,metropolitian,33,CHEN,16,3,wednesday,0,15.0,20.0,night,20.178298581848242,very_long
JAPRES05DEL01 ,21.0,4.7,26.905287,75.794592,26.915287,75.804592,windy,high,2,drinks,electric_scooter,1.0,no,metropolitian,12,JAP,15,3,tuesday,0,5.0,11.0,morning,1.4898285870179706,short
JAPRES20DEL02 ,34.0,4.2,26.956431,75.776649,27.086431,75.906649,cloudy,medium,1,buffet,motorcycle,0.0,no,metropolitian,31,JAP,27,3,sunday,1,5.0,18.0,evening,19.359307695550992,very_long
INDORES05DEL02 ,21.0,4.8,22.727021,75.884167,22.807021,75.964167,sunny,jam,2,meal,motorcycle,,no,urban,16,INDO,6,3,sunday,1,10.0,19.0,evening,12.100108934661812,long
SURRES01DEL01 ,24.0,4.7,21.186438,72.794115,21.256438,72.864115,stormy,low,0,snack,motorcycle,1.0,no,urban,19,SUR,20,3,sunday,1,10.0,23.0,night,10.641057010178418,long
LUDHRES01DEL01 ,32.0,4.7,30.873988,75.842739,30.913988,75.882739,cloudy,high,1,drinks,motorcycle,1.0,no,metropolitian,28,LUDH,11,2,friday,0,15.0,12.0,afternoon,5.860920405489748,medium
PUNERES06DEL02 ,,,18.546258,73.904337,18.566258,73.924337,sandstorms,low,1,meal,scooter,0.0,no,metropolitian,17,PUNE,24,3,thursday,0,,,,3.0644047273699666,short
KOCRES08DEL02 ,24.0,4.9,9.985497,76.276999,10.035497,76.326999,cloudy,jam,2,drinks,electric_scooter,1.0,no,metropolitian,29,KOC,15,2,tuesday,0,10.0,21.0,night,7.803047130084789,medium
RANCHIRES11DEL03 ,20.0,4.9,23.359194,85.325447,23.449194,85.415447,sunny,jam,0,snack,motorcycle,1.0,no,metropolitian,26,RANCHI,25,3,friday,0,10.0,20.0,night,13.583078662317007,long
INDORES13DEL01 ,31.0,4.6,22.745049,75.892471,22.755049,75.902471,sandstorms,high,0,meal,motorcycle,1.0,no,metropolitian,36,INDO,3,3,thursday,0,10.0,11.0,morning,1.5126000890232916,short
INDORES07DEL01 ,38.0,4.8,22.722634,75.886959,22.732634,75.896959,fog,low,1,meal,scooter,0.0,no,metropolitian,18,INDO,11,3,friday,0,15.0,10.0,morning,1.5127140854704322,short
COIMBRES11DEL03 ,27.0,5.0,11.001753,76.986241,11.091753,77.076241,windy,jam,1,snack,scooter,1.0,no,metropolitian,15,COIMB,18,3,friday,0,15.0,20.0,night,14.022298282479131,long
MUMRES18DEL01 ,33.0,4.9,19.1093,72.825451,19.1493,72.865451,sunny,medium,0,buffet,motorcycle,1.0,no,,27,MUM,11,3,friday,0,10.0,15.0,afternoon,6.118933768642428,medium
MYSRES12DEL02 ,34.0,4.6,12.284747,76.625861,12.334747,76.675861,windy,jam,1,buffet,motorcycle,1.0,no,urban,30,MYS,13,3,sunday,1,15.0,21.0,night,7.772809995408273,medium
CHENRES15DEL03 ,32.0,4.1,13.026286,80.275235,13.116286,80.365235,windy,jam,0,drinks,motorcycle,1.0,no,metropolitian,50,CHEN,14,3,monday,0,5.0,20.0,night,13.97065239831014,long
COIMBRES11DEL02 ,21.0,4.7,11.001753,76.986241,11.081753,77.066241,windy,medium,2,snack,scooter,1.0,no,urban,15,COIMB,6,4,wednesday,0,5.0,17.0,evening,12.464369459117805,long
SURRES010DEL02 ,26.0,4.8,21.17106,72.789292,21.19106,72.809292,cloudy,low,2,drinks,scooter,0.0,no,metropolitian,19,SUR,5,3,saturday,1,10.0,9.0,morning,3.040688634015558,short
JAPRES17DEL03 ,33.0,4.9,26.892312,75.806896,27.032312,75.946896,fog,low,0,meal,motorcycle,1.0,no,metropolitian,39,JAP,16,3,wednesday,0,10.0,23.0,night,20.85333460818602,very_long
SURRES20DEL03 ,28.0,4.8,21.15276,72.778059,21.24276,72.868059,windy,low,0,drinks,motorcycle,1.0,no,urban,24,SUR,12,3,saturday,1,10.0,22.0,night,13.68237887648496,long
RANCHIRES09DEL02 ,34.0,4.8,23.351058,85.325731,23.401058,85.375731,sandstorms,medium,0,snack,motorcycle,,no,metropolitian,31,RANCHI,1,3,tuesday,0,10.0,17.0,evening,7.546888128063204,medium
PUNERES07DEL01 ,28.0,4.8,18.546947,73.900626,18.556947,73.910626,fog,low,0,buffet,motorcycle,0.0,no,urban,19,PUNE,7,3,monday,0,5.0,8.0,morning,1.5322206834602052,short
DEHRES15DEL02 ,28.0,4.4,,,,,cloudy,medium,1,snack,motorcycle,2.0,no,metropolitian,35,DEH,16,2,wednesday,0,10.0,17.0,evening,,
RANCHIRES01DEL02 ,34.0,5.0,23.416792,85.316842,23.466792,85.366842,cloudy,jam,1,snack,scooter,1.0,no,metropolitian,37,RANCHI,30,3,wednesday,0,10.0,19.0,evening,7.545174704993206,medium
MYSRES11DEL02 ,37.0,4.9,12.323225,76.630028,12.453225,76.760028,fog,medium,0,snack,motorcycle,1.0,no,metropolitian,41,MYS,25,3,friday,0,10.0,17.0,evening,20.20634489518928,very_long
HYDRES19DEL03 ,24.0,4.9,17.458998,78.500366,17.548998,78.590366,sunny,jam,1,buffet,motorcycle,0.0,no,urban,18,HYD,4,4,monday,0,10.0,19.0,evening,13.829019124454268,long
VADRES03DEL03 ,,,22.32,73.17,22.41,73.26,,,3,snack,electric_scooter,0.0,no,,10,VAD,25,3,friday,0,,,,13.63090323633241,long
HYDRES02DEL03 ,28.0,4.9,17.41233,78.449654,17.44233,78.479654,stormy,medium,1,drinks,motorcycle,1.0,no,urban,29,HYD,1,3,tuesday,0,15.0,18.0,evening,4.6105980334862275,short
INDORES11DEL03 ,25.0,4.6,22.751234,75.88949,22.841234,75.97949,cloudy,low,1,drinks,motorcycle,1.0,no,metropolitian,24,INDO,14,3,monday,0,10.0,23.0,night,13.61128304620412,long
MYSRES11DEL03 ,37.0,4.6,12.323225,76.630028,12.383225,76.690028,sandstorms,jam,2,snack,motorcycle,0.0,no,metropolitian,34,MYS,11,3,friday,0,5.0,20.0,night,9.326616348118742,medium
HYDRES11DEL03 ,32.0,4.9,17.430448,78.418213,17.460448,78.448213,windy,low,1,drinks,scooter,1.0,no,metropolitian,25,HYD,3,3,thursday,0,15.0,22.0,night,4.6103798439313035,short
BANGRES08DEL03 ,20.0,4.8,12.906229,77.596791,12.936229,77.626791,sandstorms,medium,0,meal,motorcycle,1.0,no,urban,18,BANG,13,3,sunday,1,5.0,18.0,evening,4.65825552423237,short
DEHRES010DEL01 ,39.0,4.6,30.328174,78.049117,30.398174,78.119117,windy,low,1,meal,motorcycle,1.0,no,metropolitian,15,DEH,14,2,monday,0,15.0,22.0,night,10.280572823486576,long
